user_id,title,pickIndex,isbn
419,이토록 평범한 미래 (김연수 소설),0,
419,홍학의 자리 (정해연 장편소설),0,9788954681155.0
419,나주에 대하여 (김화진 소설),0,
419,아홉수 가위,0,
419,젊은 회의주의자에게 보내는 편지,0,
419,데미안,0,9788937460449.0
419,데미안,0,9791190818360.0
419,데미안,0,9788931024593.0
419,데미안,0,9791194381198.0
419,데미안,0,9791171311439.0
419,데미안,0,9788932924625.0
419,데미안,0,9791187252061.0
419,데미안,0,9788965823223.0
419,데미안,0,9788971849729.0
419,데미안,0,9788985392914.0
419,데미안,0,9788935916351.0
419,이방인,0,9791171179664.0
419,이방인,0,9791170800538.0
419,이방인,0,9788961703192.0
419,이방인,0,9788992295055.0
419,러브 몬스터 (이두온 장편소설),0,
419,이상한 날씨 (위기가 범람하는 세계 속 예술이 하는 일),1,
419,삶의 한가운데,2,
419,구르브 연락 없다,3,
452,UX/UI의 10가지 심리학 법칙 (사용자의 마음을 읽는 인간 중심 제품과 서비스 디자인),0,9791189909635.0
452,UX/UI의 10가지 심리학 법칙 (사용자의 마음을 읽는 인간 중심 제품과 서비스 디자인),0,9791189909208.0
423,돈으로 살 수 없는 것들 (무엇이 가치를 결정하는가),0,
601,"아무튼, 여름 (내가 그리워한 건 여름이 아니라 여름의 나였다)",0,9791188343317.0
608,"시선으로부터, (정세랑 장편소설)",0,9788954672214.0
423,숨결이 바람 될 때 (서른여섯 젊은 의사의 마지막 순간),0,
423,공정하다는 착각 (능력주의는 모두에게 같은 기회를 제공하는가),0,
423,진실에 다가가기 (우정과 상실 그리고 삶에 관한 이야기),0,
423,"지구 끝의 온실 (여름 에디션,김초엽 장편소설)",0,9791191824001.0
423,"설자은, 금성으로 돌아오다 (정세랑 장편소설)",0,
428,개념원리 고등 수학(상)(2024) (수학의 시작),0,
448,"액체 세대의 삶 (생명처럼 강하고, 사랑처럼 유동적인)",0,
411,수레바퀴 아래서,0,9788931024616.0
411,수레바퀴 아래서,0,9788954620154.0
411,수레바퀴 아래서,0,9791193130766.0
411,수레바퀴 아래서,0,9791187252054.0
411,수레바퀴 아래서,0,9788961703352.0
411,좋은지 나쁜지 누가 아는가,0,
411,인간 실격,0,9788937461033.0
411,인간 실격,0,9788931024838.0
411,인간 실격,0,9791187036463.0
411,인간 실격,0,9791193130810.0
411,인간 실격,0,9788961704861.0
411,사양,0,
411,나는 고양이로소이다,0,9791193357477.0
411,브람스를 좋아하세요,0,9788937461798.0
411,독서의 기술,0,
383,"칵테일, 러브, 좀비 (리커버)",0,9791190174756.0
411,앤디 워홀의 철학,0,
411,참을 수 없는 존재의 가벼움,0,
411,빛의 과거 (은희경 장편소설),0,
411,동정 없는 세상 (박현욱 장편소설),0,
411,김혜리 기자의 영화야 미안해,0,
310,지구에서 한아뿐 (정세랑 장편소설),0,9791188862290.0
377,"시선으로부터, (정세랑 장편소설)",0,9788954672214.0
501,세이노의 가르침 (피보다 진하게 살아라),0,
458,공정하다는 착각 (능력주의는 모두에게 같은 기회를 제공하는가),0,
458,노르웨이의 숲,0,9788937434488.0
458,우리는 사랑일까 (개정판),0,
411,새의 선물 (은희경 장편소설),0,
458,인생의 허무를 어떻게 할 것인가,0,
458,팩트풀니스 (우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유),0,
458,숨결이 바람 될 때 (서른여섯 젊은 의사의 마지막 순간),0,
458,진실에 다가가기 (우정과 상실 그리고 삶에 관한 이야기),0,
458,"설자은, 금성으로 돌아오다 (정세랑 장편소설)",0,
458,"지구 끝의 온실 (여름 에디션,김초엽 장편소설)",0,9791191824001.0
458,개인주의자 선언 (판사 문유석의 일상유감),0,
458,낭만적 연애와 그 후의 일상 (알랭 드 보통 장편소설),0,9788956608846.0
411,마이너 리그,0,
411,창백한 푸른점,0,
501,현업 기획자 도그냥이 알려주는 서비스 기획 스쿨 (사수 없이 시작하는 웹/앱 프로덕트 실전 입문서),0,
501,스펙을 뛰어넘는 자소서 (자소서를 어떻게 쓸지 답답할 때 이 책을 펼쳐라!),0,
458,여름 언덕에서 배운 것 (안희연 시집),0,
458,그럴 때가 있다 (이정록 시집),0,
602,노인과 바다(미니북),0,9791194280644.0
626,기요틴 (삶과 죽음의 경계를 넘나드는 열 가지 기묘한 이야기),0,
626,디어 랄프 로렌 (손보미 장편소설),0,
447,앨저넌에게 꽃을(아트 리커버 에디션) (운명을 같이 했던 너),0,
234,천 개의 파랑 (2019년 한국과학문학상 장편대상),1,9791190090261.0
234,굿 멘토(Good Mentor) (당신이 성공하기로 결정한 순간),2,
309,화이팅,0,
447,픽사 스토리텔링 (고객의 마음을 사로잡는 9가지 스토리 법칙),0,
447,우리는 여전히 삶을 사랑하는가,0,9788934949671.0
447,"유난한 도전 (경계를 부수는 사람들, 토스팀 이야기)",0,
447,일 잘하는 사람은 단순하게 말합니다,0,
447,스타트 위드 와이(Start With Why)(30만부 기념 블랙 에디션) (나는 왜 이 일을 하는가),0,
626,On the way home : 집으로 돌아가는 길 (포토그래퍼 리에와 하연수의 사진집),0,
447,왜 나는 너를 사랑하는가(70만 부 기념 리커버),0,9788986836837.0
626,걸스 온 필름(Girls on Film) Vol 3,0,
471,오피스 괴담,0,
471,단 한 사람 (최진영 장편소설),0,9791160405750.0
471,리플리 2: 지하의 리플리,0,
471,리플리 1: 재능 있는 리플리,0,
472,뉴필로소퍼(Vol 3) (인생의 의미를 찾는다는 것),0,
240,"우정 도둑 (삶의 궤도를 넓혀준 글, 고독, 연결의 기록)",0,9791130699691.0
402,완벽한 아이 (무엇으로도 가둘 수 없었던 소녀의 이야기),0,
462,삼체 세트 (전3권),0,
462,Portrait of Dorian Gray: The Picture of Dorian Gray by Oscar Wilde (Reader’s Choice Edition),0,
462,The Catcher in the Rye,0,
462,Wonder (원더 1편),0,
462,When Breath Becomes Air (『숨결이 바람 될 때』 원서),0,
462,Salt to the Sea,0,
522,봉제인형 살인사건,0,
522,마당이 있는 집 (웹드라마 '마당이 있는 집' 원작),0,
309,거북 (물에 사는 동물),0,
309,피,0,
400,"프랑스 왕과 왕비 (왕과 왕비, 총희들의 불꽃 같은 생애)",0,
400,모네 (빛과 색으로 완성한 회화의 혁명),0,
928,나를 보내지 마 (가즈오 이시구로 장편소설),0,
309,오잉?,0,
309,금빛 인영,0,
309,사랑해,0,9788998274191.0
309,사랑해,0,9788939539235.0
464,데일 카네기 인간관계론(무삭제 완역본),0,
464,습관의 힘 (반복되는 행동이 만드는 극적인 변화),0,
465,"객체지향의 사실과 오해 (역할, 책임, 협력 관점에서 본 객체지향)",0,9788998139766.0
466,"물고기는 존재하지 않는다 (상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기)",0,
466,"불편한 편의점 (김호연 장편소설, 40만부 기념 벚꽃 에디션)",0,9791161571188.0
400,마리 앙투아네트 (베르사유와 프랑스혁명),0,
522,달러구트 꿈 백화점 2 2 (단골손님을 찾습니다),0,
522,나미야 잡화점의 기적 (히가시노 게이고 장편소설),0,
522,파과 (구병모 장편소설),0,9791162203620.0
522,보건교사 안은영 (정세랑 장편소설),0,
522,트로피컬 나이트 (조예은 소설집),0,
522,위저드 베이커리 (구병모 장편소설),0,9788936434601.0
525,한국 동화의 중국 나들이,0,
603,리타의 일기 (Rita’s tagebuch),0,
612,인간 실격,0,9788937461033.0
612,인간 실격,0,9788931024838.0
612,인간 실격,0,9791187036463.0
612,인간 실격,0,9791193130810.0
612,인간 실격,0,9788961704861.0
607,여름과 루비 (박연준 장편소설),0,
608,"이 책은 돈 버는 법에 관한 이야기 (서민갑부 고명환의 생각법, 독서법, 장사법)",0,
400,최소한의 한국사(10만 부 기념 청자 에디션) (5천 년 역사가 단숨에 이해되는),0,
400,조선 왕 연대기 (조선을 뒤흔든 피할 수 없는 운명의 사건 80),0,
558,체호프 단편선,0,9788937460708.0
558,인생의 역사 (‘공무도하가’에서 ‘사랑의 발명’까지),0,9791191859379.0
471,말 놓을 용기: 관계와 문화를 바꾸는 실전 평어 모험 (관계와 문화를 바꾸는 실전 평어 모험),0,
471,돌보는 마음 (김유담 소설집),0,
471,보통 맛 (최유안 소설집),0,
471,아직 멀었다는 말 (권여선 소설),0,
471,너무 한낮의 연애 (김금희 소설),0,9788954640756.0
458,돈으로 살 수 없는 것들 (무엇이 가치를 결정하는가),0,
414,"Good Omens : 아마존 프라임 / BBC 영국 드라마 멋진 징조들 (굿오멘스) 원작소설 (표지 2종 랜덤 발송) (The Nice and Accurate Prophecies of Agnes Nutter, Witch)",0,
471,백룸,0,
470,월급쟁이의 첫 돈 공부 (마이너스 직장인의  반전 인생을 위하여),0,
470,같이의 세계 (혼자가 좋은 소설가와 둘이 좋은 에세이스트가 꿈꾸는 인간관계론),0,
470,UX 디자인이 처음이라면 (시작하는 UX 디자이너를 위한 성장 가이드),0,9791188314911.0
240,보도 섀퍼의 이기는 습관 (불가능을 뛰어넘어 최후의 승자가 된 사람들),0,9791158512378.0
240,숫자는 어떻게 생각을 바꾸는가 (데이터를 바라보는 새로운 시각),0,
172,트래픽 설계자 (매출 성장률을 높이는 20가지 트래픽 과학),0,
471,이웃들 (진하리 소설집),0,
471,내 생의 마지막 다이어트 (권여름 장편소설),0,
471,우린 춤추면서 싸우지 (한채윤 에세이),0,
471,치치새가 사는 숲 (장진영 장편소설),0,
482,"The Psychology of Money (Timeless lessons on wealth, greed, and happiness)",1,
471,지도에서 사라진 종교들 (잊혀지는 신앙과 사라진 신들의 역사),0,
475,모순 (양귀자 장편소설),0,9788998441012.0
475,모순 (양귀자 장편소설),0,9788998441104.0
475,순간을 믿어요 (이석원 이야기 산문집),0,
475,왜 나는 너를 사랑하는가(70만 부 기념 리커버),0,9788986836837.0
475,광인 (이혁진 장편소설),0,9788937454677.0
475,긴긴밤 (제21회 문학동네어린이문학상 대상),0,9788954677158.0
475,일인칭 단수,0,
475,매스커레이드 게임,0,
475,가재가 노래하는 곳,0,9788952240569.0
475,데미안,0,9788937460449.0
475,데미안,0,9791190818360.0
475,데미안,0,9788931024593.0
475,데미안,0,9791194381198.0
475,데미안,0,9791171311439.0
475,데미안,0,9788932924625.0
475,데미안,0,9791187252061.0
475,데미안,0,9788965823223.0
475,데미안,0,9788971849729.0
475,데미안,0,9788985392914.0
475,데미안,0,9788935916351.0
406,지구에서 한아뿐 (정세랑 장편소설),0,9791188862290.0
411,감시와 처벌 (감옥의 역사),0,9788930032483.0
471,각각의 계절 (권여선 소설),1,
471,아주 희미한 빛으로도 (최은영 소설),2,9788954695053.0
480,지구 생물체는 항복하라 (정보라 연작소설집),0,
522,가장 나쁜 일 (김보현 장편소설),0,
480,네가 있는 요일 (박소영 장편소설),0,9788936457211.0
480,스노볼 1 (박소영 장편소설),0,
480,[예스리커버] 천 개의 파랑,0,
480,10초는 영원히,0,
480,여자들의 왕 (정보라 소설집),0,
481,마흔에 읽는 쇼펜하우어 (마음의 위기를 다스리는 철학 수업),0,9791192300818.0
481,달리기를 말할 때 내가 하고 싶은 이야기 (세계적 작가 하루키의 달리기를 축으로 한 문학과 인생의 회고록),0,9788970128337.0
481,또 못 버린 물건들 (은희경 산문),0,
481,낱말의 장면들 (마음이 뒤척일 때마다 가만히 쥐어보는 다정한 낱말 조각),0,9791168222335.0
481,아는 만큼 보인다 (한 권으로 읽는 나의 문화유산답사기),0,9788936479381.0
481,나는 메트로폴리탄 미술관의 경비원입니다 (경이로운 세계 속으로 숨어버린 한 남자의 이야기),0,
481,이토록 멋진 인생이라니 (모리가 화요일에 다하지 못한 마지막 이야기),0,
481,남에게 보여주려고 인생을 낭비하지 마라 (쇼펜하우어 소품집),0,9791169850445.0
481,Alone (이 시대를 대표하는 22명의 작가가 쓴 외로움에 관한 고백),0,
367,언어의 온도 (말과 글에는 나름의 따뜻함과 차가움이 있다),0,9791195522125.0
522,"땡스 갓, 잇츠 프라이데이",0,
477,인형의 집,0,9791173075728.0
477,인형의 집,0,9788931023947.0
477,인형의 집,0,9791192066288.0
477,이성과 감성,0,9788937461323.0
477,이성과 감성,0,9788952777126.0
477,이성과 감성,0,9791160870855.0
477,이성과 감성,0,9791191426243.0
477,이성과 감성,0,9788901215204.0
477,이성과 감성,0,9788963653303.0
477,이성과 감성,0,9788934410003.0
477,이성과 감성,0,9788901165882.0
477,이성과 감성,0,9788974283001.0
477,이성과 감성,0,9788995771532.0
477,이성과 감성,0,9788908072046.0
482,"수소경제 (2050 탄소배출제로, 수소가 답이다)",0,
482,돈은 좋지만 재테크는 겁나는 너에게 (혼자서는 막막한 20대에게 뿅글이가 알려주는 돈을 다루고 불리는 비밀),0,
482,밝은 밤 (최은영 첫 장편소설),2,9788954681179.0
482,"딸아, 돈 공부 절대 미루지 마라 (돈과 인생에 대한 가장 현실적인 조언 50)",3,
482,태도가 작품이 될 때 (When Attitudes Bocome Artwork),0,
482,방구석 미술관 (오르세 미술관 | 가볍고 편하게 시작하는 유쾌한 교양 미술),0,9788968331862.0
482,저스트 키즈 (패티 스미스와 로버트 메이플소프 젊은 날의 자화상),0,
482,붕대 감기 (윤이형 소설),0,
482,겨울방학 (최진영 소설집),0,
482,1차원이 되고 싶어 (박상영 장편소설),0,9788954682749.0
482,"지구 끝의 온실 (여름 에디션,김초엽 장편소설)",0,9791191824001.0
482,달콤 쌉싸름한 초콜릿,0,
398,뇌는 어떻게 세상을 보는가 (뇌의 신비에 대한 철학적 발견),0,
486,뇌는 어떻게 세상을 보는가 (뇌의 신비에 대한 철학적 발견),0,
463,코틀린 동시성 프로그래밍 (예제로 배우는 코틀린 동시성),0,
463,젯팩 컴포즈로 개발하는 안드로이드 UI,0,9791161757100.0
477,"내 정체는 국가기밀, 모쪼록 비밀",0,
504,노인과 바다,0,9788931024852.0
504,노인과 바다,0,9788971849651.0
504,노인과 바다,0,9788965823209.0
504,노인과 바다,0,9788962681079.0
504,노인과 바다,0,9788992295062.0
504,노인과 바다,0,9788961702959.0
504,노인과 바다,0,9791168942943.0
477,당신 엄마가 당신보다 잘하는 게임 (박서련 소설집),0,
172,나나 (이희영 장편소설),0,
522,"칵테일, 러브, 좀비 (리커버)",0,9791190174756.0
477,Lo-fi(로파이) (강성은 시집),0,
522,크리스마스 캐럴(초판본)(1843년 오리지널 초판본 표지디자인) (1843년 오리지널 초판본 표지디자인),0,9791194591887.0
219,에디토리얼 씽킹 (모든 것이 다 있는 시대의 창조적 사고법),0,9791198340924.0
477,파과 (구병모 장편소설),0,9791162203620.0
477,설득,0,
477,아서 새빌 경의 범죄,0,
219,문구상식 (더 잘 쓰게 만드는 사소하고 현명한 기술),0,
542,슈독 (나이키 창업자 필 나이트 자서전),0,9788964359020.0
477,마법소녀 은퇴합니다 (박서련 소설),0,
487,김환기 (꿈을 그린 추상화가),0,
487,파리의 미술관 (루브르에서 퐁피두까지 가장 아름다운 파리를 만나는 시간),0,
487,자존감 수업 (하루에 하나 나를 사랑하게 되는 자존감 회복 훈련),0,9791186757093.0
487,심리학,0,
487,윤동주 시집 (시 희곡),0,
487,피카소 (시대를 읽는 천재 화가),0,
487,나는 왜 생각이 많을까? (머릿속의 스위치를 끄고 싶을 때 보는 뇌과학 이야기),0,
487,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션) (윤정은 장편소설),0,
487,플라워 테라피 (몸과 마음을 치유하는 놀라운 꽃의 능력!),0,
476,냉정과 열정사이 Blu,0,
476,가벼운 마음,0,
476,아처 (파울로 코엘료 소설),0,
476,너무 한낮의 연애 (김금희 소설),0,9788954640756.0
476,희랍어 시간 (한강 장편소설),0,
491,멜로디 과잉,0,
491,누가 화이트 큐브를 두려워하랴 (그래픽 디자인을 전시하는 전략들),0,
491,디자이너의 일상과 실천 (2023 세종도서 교양부문),0,
491,블루노트 컬렉터를 위한 지침 (Blue Note Collector’s Guide),0,
491,글자를 옮기는 사람,0,
492,출판선언문 출판하기,0,
492,다이어그램처럼 글쓰기,0,
492,방법으로서의 출판 (아시아에서 함께하기의 방식들),0,
492,사람들은 죽은 유대인을 사랑한다,0,
492,"당신이 읽는 동안 (글꼴, 글꼴 디자인, 타이포그래피)",0,
490,제텔카스텐 (How to take smart notes),1,
622,콰이어트 (10주년 스페셜 에디션) (시끄러운 세상에서 조용히 세상을 움직이는 힘),0,
314,나는 주식으로 월급 두 번 받는다 (매달 꼬박꼬박 들어오는 현금흐름 창출법),0,9788925575407.0
314,"똑똑한 사람은 어떻게 생각하고 질문하는가 (사고력 실종의 시대, 앞서가는 사람의 생존 전략)",0,
314,도메인 주도 설계 철저 입문 (코드와 패턴으로 밑바닥부터 이해하는 DDD),0,
314,참으로 마음이 편안해지는 책 (인생을 온전히 나로 사는 법),0,
314,"아키텍처를 알아야 앱 개발이 보인다 (Dagger2, Jetpack, RxJava를 통한 안드로이드 클린 코드 설계)",0,
314,"객체지향의 사실과 오해 (역할, 책임, 협력 관점에서 본 객체지향)",1,9788998139766.0
314,Kotlin in Action (코틀린 컴파일러 개발자가 직접 알려주는 코틀린 언어 핵심 (Kotlin 1.7 대응 / 자바스크립트 개발 관련 부록 추가)),2,
314,안드로이드 프로그래밍 Next Step (제대로 된 앱을 만드는 컴포넌트 활용 노하우),3,
496,나미야 잡화점의 기적 (히가시노 게이고 장편소설),1,
271,희망 (양귀자 장편소설),0,9788998441081.0
496,화차 (미야베 미유키 장편소설),0,
496,1Q84 1 (4월-6월),0,
496,1Q84 2 (7월-9월),0,
496,모리와 함께한 화요일 (살아 있는 이들을 위한 열네 번의 인생수업),0,
496,1Q84 3 (10월-12월),0,
420,엄마랑 아기랑 전래동화 사운드북 : 햇님 달님,0,
498,선량한 차별주의자,1,
497,아몬드 (손원평 장편소설),0,9788936456788.0
311,"지구 끝의 온실 (여름 에디션,김초엽 장편소설)",0,9791191824001.0
496,어느 날 내가 죽었습니다,0,
191,일의 기쁨과 슬픔 (장류진 소설집),0,
191,운다고 달라지는 일은 아무것도 없겠지만 (박준 산문),0,9791196075170.0
240,누군가의 성취가 나를 우울하게 할 때,0,
240,사실은 이것도 디자인입니다 (일상 속 숨겨진 디자인의 비밀),0,
406,방구석 미술관 (오르세 미술관 | 가볍고 편하게 시작하는 유쾌한 교양 미술),0,9788968331862.0
271,오후의 이자벨 (더글라스 케네디 장편소설),0,
503,아몬드 (제10회 창비 청소년문학상 수상작),0,
271,연애의 행방,0,9791163890119.0
271,연애의 행방,0,9791161903538.0
914,The Virgin Suicides (Three Daughters of China),0,
536,위험한 과학책 (지구 생활자들의 엉뚱한 질문에 대한 과학적 답변),0,
536,MT 물리학,0,
503,기분 좋은 말투 품격 있는 말투 (적을 만들지 않고  내 편으로 만드는 말하기 수업),0,
499,간호사를 부탁해 (그냥 일 쫌 하는 보통의 간호사로 살아가기),0,
556,이렇게 작지만 확실한 행복 (무라카미 하루키 감성 에세이),0,9788970125930.0
556,이렇게 작지만 확실한 행복 (무라카미 하루키 감성 에세이),0,9788970129150.0
336,"Cassandra: The Definitive Guide, (Revised) Third Edition: Distributed Data at Web Scale (The Definitive Guide, (Revised) Third Edition: Distributed Data at Web Scale)",0,
536,나쁜 과학자들 (생명 윤리가 사라진 인체 실험의 역사),0,9791156330233.0
588,자두 (이주혜 소설),0,
191,"내 문장이 그렇게 이상한가요? (내가 쓴 글, 내가 다듬는 법)",0,
620,어린 왕자,1,9788932917245.0
620,어린 왕자,1,9791161952345.0
620,어린 왕자,1,9791194381068.0
620,어린 왕자,1,9791170292517.0
620,어린 왕자,1,9788915001527.0
620,어린 왕자,1,9788952247353.0
620,어린 왕자,1,9791169253727.0
620,어린 왕자,1,9788996368823.0
620,어린 왕자,1,9788990794468.0
620,어린 왕자,1,9788955602241.0
624,수상한 한의원 (배명은 장편소설),0,
661,무지의 즐거움 (지적 흥분을 부르는 천진한 어른의 공부 이야기),0,
402,새의 선물 (제1회 문학동네 소설상 수상작),0,
367,살인자의 쇼핑몰 1 (디즈니플러스 오리지널 시리즈  <킬러들의 쇼핑몰> 원작 소설),0,
219,계속 태어나는 당신에게 (두 시인이 한 예술가에게 보내는 편지),0,
506,내친구 토순이 [양장],1,
402,구의 증명 (최진영 소설),0,
661,바늘과 가죽의 시 (구병모 소설),0,
402,모순 (양귀자 장편소설),1,9788998441012.0
402,모순 (양귀자 장편소설),1,9788998441104.0
402,장애인과 함께 사는 법 (다양한 몸 사이의 경계를 허물기 위하여),2,
536,수학 교과서 영화에 딴지 걸다,0,
507,내 안의 어린아이가 울고 있다 (상처 입은 내면아이와 화해하는 치유의 심리학),0,
219,책갈피의 기분 (책 만들고 글 쓰는 일의 피 땀 눈물에 관하여),0,
380,돌이킬 수 있는 (문목하 장편소설),2,9791189015381.0
507,"인지심리학 (생각하고 기억하고 결정하는, 우리 뇌와 마음의 작동 방식)",0,
380,테라피스트 (B. A. 패리스 장편소설),3,
507,나는 왜 생각이 많을까? (머릿속의 스위치를 끄고 싶을 때 보는 뇌과학 이야기),0,
367,침묵은 여자가 되나니 (아킬레우스의 노예가 된 왕비),0,
536,항공우주 이야기 (재미있는),0,
219,직업으로서의 소설가 (무라카미 하루키 자전적 에세이),0,9788972757719.0
380,"용의자 X의 헌신 (제134회 나오키상 수상작, 갈릴레오 시리즈 3)",0,9788990982704.0
155,시간이 있었으면 좋겠다 (삶의 여백을 사랑하는 일에 대해),0,
155,트렌드 코리아 2024 (2024 대한민국 소비트렌드 전망),0,
504,인간 실격,0,9788937461033.0
504,인간 실격,0,9788931024838.0
504,인간 실격,0,9791187036463.0
504,인간 실격,0,9791193130810.0
504,인간 실격,0,9788961704861.0
536,"중력파, 아인슈타인의 마지막 선물 (중력파를 찾는 LIGO와 인류의 아름다운 도전과 열정의 기록)",0,
507,미움받을 용기(200만 부 기념 스페셜 에디션) (자유롭고 행복한 삶을 위한 아들러의 가르침),0,9791168340770.0
414,위대한 나의 발견 강점혁명,0,9788935213573.0
501,"마케터의 무기들 (브랜딩 시대, 30가지 일의 무기로 싸우는 법)",0,
191,데미안,0,9788937460449.0
191,데미안,0,9791190818360.0
191,데미안,0,9788931024593.0
191,데미안,0,9791194381198.0
191,데미안,0,9791171311439.0
191,데미안,0,9788932924625.0
191,데미안,0,9791187252061.0
191,데미안,0,9788965823223.0
191,데미안,0,9788971849729.0
191,데미안,0,9788985392914.0
191,데미안,0,9788935916351.0
191,파견자들 (김초엽 장편소설),2,
507,인간 실격,2,9788937461033.0
507,인간 실격,2,9788931024838.0
507,인간 실격,2,9791187036463.0
507,인간 실격,2,9791193130810.0
507,인간 실격,2,9788961704861.0
507,내면소통 (삶의 변화를 가져오는 마음근력 훈련),3,9791168340855.0
507,초역 니체의 말,1,9788978496629.0
507,"나는 왜 생각을 멈출 수 없을까? (걱정, 두려움, 불안에 갇힌 나를 곧장 구해내는 법)",0,
536,코스모스,0,
536,세계미래보고서 2021(포스트 코로나 특별판) (세계적인미래연구기구‘밀레니엄프로젝트’가예측한코로나가만든세계!),0,
536,"엘러건트 유니버스 (초끈이론과 숨겨진 차원, 그리고 궁극의 이론을 향한 탐구 여행)",0,
536,시간은 흐르지 않는다 (우리의 직관 너머 물리학의 눈으로 본 우주의 시간),0,
536,데일 카네기 자기관리론(국내최초 초판 무삭제 완역본) (국내최초 초판 무삭제 완역본),0,9791191280333.0
511,구의 증명,0,9791167372864.0
510,내가 행복한 이유,0,
336,분명한 사건,0,
536,공정하다는 착각 (능력주의는 모두에게 같은 기회를 제공하는가),0,
536,"물고기는 존재하지 않는다 (상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기)",0,
536,마음의 법칙 (사람의 마음을 사로잡는 51가지 심리학),0,
536,역사의 쓸모 (자유롭고 떳떳한 삶을 위한 22가지 통찰),0,
536,"악령이 출몰하는 세상 (과학, 어둠 속의 촛불)",0,
536,"사피엔스 (유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문)",0,
536,아메리칸 프로메테우스(특별판) (로버트 오펜하이머 평전│크리스토퍼 놀란 감독 영화 '오펜하이머' 원작),0,
536,총 균 쇠(출간 25주년 기념 양장판) (인간 사회의 운명을 바꾼 힘),0,9788934951711.0
536,교양인을 위한 역사학 교실,0,
536,양자컴퓨터의 미래 (양자컴퓨터 혁명은 세상을 어떻게 바꿀 것인가),0,
536,평행우주 (우리가 알고 싶은 우주에 대한 모든 것),0,
536,시간의 역사,0,
542,"Thinking, Fast and Slow (* Winner of the National Academy of Sciences Best Book Award in 2012 *)",0,
542,When Breath Becomes Air (『숨결이 바람 될 때』 원서),0,
336,코틀린 코루틴의 정석 (기초부터 심화까지 알아보는),0,9791161758251.0
504,달러구트 꿈 백화점 2 2 (단골손님을 찾습니다),0,
514,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해,1,
1004,28 (정유정 장편소설),0,9788956607030.0
191,천 개의 파랑 (2019년 한국과학문학상 장편대상),0,9791190090261.0
519,"사는 게 고통일 때, 쇼펜하우어 (욕망과 권태 사이에서 당신을 구할 철학 수업)",0,
501,연애의 행방(20만부 기념 개정증보판),0,
626,젊은 ADHD의 슬픔 (정지음 에세이),0,
500,다정한 것이 살아남는다 (친화력으로 세상을 바꾸는 인류의 진화에 관하여),0,
639,여름을 한 입 베어 물었더니 (이꽃님 장편소설),0,9788954694575.0
639,여름을 한 입 베어 물었더니 (이꽃님 장편소설),0,9791141607104.0
500,여름을 한 입 베어 물었더니 (이꽃님 장편소설),0,9788954694575.0
500,여름을 한 입 베어 물었더니 (이꽃님 장편소설),0,9791141607104.0
500,뉴 러브,0,
639,달러구트 꿈 백화점 1 (주문하신 꿈은 매진입니다),0,9791165341909.0
519,지적 대화를 위한 넓고 얕은 지식 1 (한 권으로 현실 세계를 통달하는 지식 여행서),0,
519,지적 대화를 위한 넓고 얕은 지식 2 (한 권으로 현실 세계를 통달하는 지식 여행서),0,
519,지적 대화를 위한 넓고 얕은 지식: 제로 편 (지혜를 찾아 138억 년을 달리는 시간 여행서),0,
519,공룡의 이동 경로 (김화진 소설),0,9791196074470.0
519,연애의 행방(20만부 기념 개정증보판),0,
519,남에게 보여주려고 인생을 낭비하지 마라 (쇼펜하우어 소품집),0,9791169850445.0
519,심판,0,
519,나무,0,9791194140030.0
519,1Q84 1 (4월-6월),0,
519,1Q84 2 (7월-9월),0,
519,"칵테일, 러브, 좀비 (리커버)",0,9791190174756.0
519,H마트에서 울다(리커버:K) (전세계 최초! 교보문고 단독 리커버),0,
519,"불편한 편의점 (김호연 장편소설, 40만부 기념 벚꽃 에디션)",0,9791161571188.0
519,버티는 삶에 관하여 (허지웅 에세이),0,
519,우리가 빛의 속도로 갈 수 없다면 (김초엽 소설),0,
519,상실의 시대(원제: 노르웨이의 숲),1,
519,데미안,3,9788937460449.0
519,데미안,3,9791190818360.0
519,데미안,3,9788931024593.0
519,데미안,3,9791194381198.0
519,데미안,3,9791171311439.0
519,데미안,3,9788932924625.0
519,데미안,3,9791187252061.0
519,데미안,3,9788965823223.0
519,데미안,3,9788971849729.0
519,데미안,3,9788985392914.0
519,데미안,3,9788935916351.0
519,나를 찾는 수업 (타인의 잣대에서 벗어나 내 안의 진짜 나를 만나는 법),2,
519,살고 싶다는 농담 (허지웅 에세이),0,
519,인간 실격,0,9788937461033.0
519,인간 실격,0,9788931024838.0
519,인간 실격,0,9791187036463.0
519,인간 실격,0,9791193130810.0
519,인간 실격,0,9788961704861.0
519,1Q84 3 (10월-12월),0,
172,언러키 스타트업 (정지음 시트콤 소설),0,
500,"칵테일, 러브, 좀비 (리커버)",0,9791190174756.0
546,회색 인간,0,9791196222628.0
219,브람스를 좋아하세요,0,9788937461798.0
219,어른의 국어력 (말과 글에 품격을 더하는 지적 어른의 필수 교양),0,
536,해리 포터와 저주받은 아이 1부(스페셜 리허설 에디션 대본),0,
